"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1126","RT @TheGreatInns: On the ninth day of inn-mas we are celebrating the #PeakDistrict's glorious @PeacockRowsley https://t.co/vPhszurTbd https…",FALSE,0,NA,2015-12-09 14:27:34,FALSE,NA,"674596251929845760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",2,TRUE,FALSE,NA,NA
"1127","RT @DevArmsBeeley: The Brasserie almost ready for today's @vpdd tour event #chatsworth #peakdistrict #lunch https://t.co/caeTEGpJJ0",FALSE,0,NA,2015-12-09 14:27:31,FALSE,NA,"674596239783165952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",3,TRUE,FALSE,NA,NA
"1128","Another great Christmas display again this year @ChatsworthHouse - https://t.co/gkjzrIFKmB",FALSE,3,NA,2015-12-09 14:26:31,FALSE,NA,"674595987428519936",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peakdistrict",5,FALSE,FALSE,NA,NA
"1129","RT @PollardRoy: Crookhill, then Edale Valley and the Great Ridge and Kinder Scout seen from the top of Derwent Edge #peakdistrict https://t…",FALSE,0,NA,2015-12-09 14:24:39,FALSE,NA,"674595515976294400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",5,TRUE,FALSE,NA,NA
"1130","RT @Camping_Direct: #Winter #Glamping:
Exclusive pods which boast fantastic views!
#PeakDistrict #Holiday #UK
https://t.co/KgS9VaSsDX https…",FALSE,0,NA,2015-12-09 14:24:25,FALSE,NA,"674595458514309120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"1131","RT @photo_synth: Hanging on

#ukpotd #thisismyadventure #mudandroutes #peakscollective #peakdistrict… https://t.co/qcyGuptMeE",FALSE,0,NA,2015-12-09 14:23:02,FALSE,NA,"674595112966627328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"1132","RT @hollowford: Thanks to a @peakdistrict grant, we'll soon be offering cycling. Today our training begins with @MIASUK https://t.co/7FbrFY…",FALSE,0,NA,2015-12-09 14:22:59,FALSE,NA,"674595097682554880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"1133","RT @artypartyco: @ChatsworthHouse stunning panoramas as ever at chatsworth #peakdistrict #derbyshire https://t.co/N1wMRnE4wM",FALSE,0,NA,2015-12-09 14:22:47,FALSE,NA,"674595049871679488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"1134","RT @elcid18: Great colours in the Goyt Valley today #PeakDistrict https://t.co/1ItcZpG5Cw",FALSE,0,NA,2015-12-09 14:03:50,FALSE,NA,"674590279651991552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulCarterlink",4,TRUE,FALSE,NA,NA
"1135","@ChatsworthHouse stunning panoramas as ever at chatsworth #peakdistrict #derbyshire https://t.co/N1wMRnE4wM",FALSE,1,"ChatsworthHouse",2015-12-09 13:56:44,FALSE,NA,"674588492064796676","46384815","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","artypartyco",1,FALSE,FALSE,NA,NA
"1136","Thanks to a @peakdistrict grant, we'll soon be offering cycling. Today our training begins with @MIASUK https://t.co/7FbrFYbaz6",FALSE,1,NA,2015-12-09 13:46:45,FALSE,NA,"674585979731238912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hollowford",1,FALSE,FALSE,NA,NA
"1137","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-09 13:36:19,FALSE,NA,"674583353027223552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","macfarlanedarr5",63,TRUE,FALSE,NA,NA
"1138","Hanging on

#ukpotd #thisismyadventure #mudandroutes #peakscollective #peakdistrict… https://t.co/qcyGuptMeE",FALSE,1,NA,2015-12-09 13:33:44,FALSE,NA,"674582702553620481",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","photo_synth",1,FALSE,FALSE,NA,NA
"1139","RT @DevArmsBeeley: The Brasserie almost ready for today's @vpdd tour event #chatsworth #peakdistrict #lunch https://t.co/caeTEGpJJ0",FALSE,0,NA,2015-12-09 12:29:49,FALSE,NA,"674566618987524097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vpdd",3,TRUE,FALSE,NA,NA
"1140","RT @elcid18: Great colours in the Goyt Valley today #PeakDistrict https://t.co/1ItcZpG5Cw",FALSE,0,NA,2015-12-09 12:18:31,FALSE,NA,"674563773940789248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reiver_rover",4,TRUE,FALSE,NA,NA
"1141","#Winter #Glamping:
Exclusive pods which boast fantastic views!
#PeakDistrict #Holiday #UK
https://t.co/KgS9VaSsDX https://t.co/q7x0Ah98MI",FALSE,1,NA,2015-12-09 12:10:55,FALSE,NA,"674561861514326016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Camping_Direct",1,FALSE,FALSE,NA,NA
"1142","RT @PollardRoy: Crookhill, then Edale Valley and the Great Ridge and Kinder Scout seen from the top of Derwent Edge #peakdistrict https://t…",FALSE,0,NA,2015-12-09 12:10:35,FALSE,NA,"674561777171042304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reiver_rover",5,TRUE,FALSE,NA,NA
"1143","RT @IanFrancis11: ""Riber Storm Clouds"" by @ianfrancis11 at @picfair: https://t.co/8rmcmqDzNZ #peakdistrict #Starkholmes",FALSE,0,NA,2015-12-09 11:59:09,FALSE,NA,"674558902923616256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arfursmum",2,TRUE,FALSE,NA,NA
"1144","RT @vertical_brain: Big Moor then over to..Higgar Higger Tor..#peakdistrict @D_Times  @nationaltrust  @Team_BMC @peakinfocentres @OPOTY htt…",FALSE,0,NA,2015-12-09 11:43:03,FALSE,NA,"674554849015517184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",3,TRUE,FALSE,NA,NA
"1145","RT @vertical_brain: Big Moor this morning then over to.....#peakdistrict @D_Times  @nationaltrust  @Team_BMC @peakinfocentres @OPOTY https:…",FALSE,0,NA,2015-12-09 11:43:00,FALSE,NA,"674554836461965312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",4,TRUE,FALSE,NA,NA
"1146","RT @PollardRoy: Crookhill, then Edale Valley and the Great Ridge and Kinder Scout seen from the top of Derwent Edge #peakdistrict https://t…",FALSE,0,NA,2015-12-09 11:42:47,FALSE,NA,"674554782376423424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",5,TRUE,FALSE,NA,NA
"1147","Crookhill, then Edale Valley and the Great Ridge and Kinder Scout seen from the top of Derwent Edge #peakdistrict https://t.co/HA3hPhp2kA",FALSE,12,NA,2015-12-09 11:34:01,FALSE,NA,"674552575069409280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PollardRoy",5,FALSE,FALSE,NA,NA
"1148","RT @TheGreatInns: On the ninth day of inn-mas we are celebrating the #PeakDistrict's glorious @PeacockRowsley https://t.co/vPhszurTbd https…",FALSE,0,NA,2015-12-09 11:19:09,FALSE,NA,"674548834689794048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","100trains",2,TRUE,FALSE,NA,NA
"1149","The Brasserie almost ready for today's @vpdd tour event #chatsworth #peakdistrict #lunch https://t.co/caeTEGpJJ0",FALSE,4,NA,2015-12-09 11:16:02,FALSE,NA,"674548049537015808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevArmsBeeley",3,FALSE,FALSE,NA,NA
"1150","On the ninth day of inn-mas we are celebrating the #PeakDistrict's glorious @PeacockRowsley https://t.co/vPhszurTbd https://t.co/sJl0HPQLAq",FALSE,0,NA,2015-12-09 11:15:08,FALSE,NA,"674547823174533120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheGreatInns",2,FALSE,FALSE,NA,NA
"1151","RT @walkden_diana: @TheRoyalOpera See Cav &amp; Pag @TideswellCinema above the George Inn Tideswell in lovely @peakdistrict  on Thursday 10 Dec…",FALSE,0,NA,2015-12-09 11:07:23,FALSE,NA,"674545875239194628",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","crossb",1,TRUE,FALSE,NA,NA
"1152","RT @WeAcceptPets: #Cycle the #TissingtonTrail whilst staying at #AnneCottage :-)
https://t.co/jkASPPvpAo  #SelfCatering #PeakDistrict https…",FALSE,0,NA,2015-12-09 11:01:20,FALSE,NA,"674544352887115777",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AngelaMortimer2",2,TRUE,FALSE,NA,NA
"1153","RT @PollardRoy: Teatime up on the Chatsworth Estate where it was rumoured that the sun was out for a bit #PeakDistrict https://t.co/3ntSZOy…",FALSE,0,NA,2015-12-09 11:01:11,FALSE,NA,"674544315230773248",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PeacockRowsley",4,TRUE,FALSE,NA,NA
"1154","RT @vertical_brain: Big Moor this morning then over to.....#peakdistrict @D_Times  @nationaltrust  @Team_BMC @peakinfocentres @OPOTY https:…",FALSE,0,NA,2015-12-09 10:53:28,FALSE,NA,"674542373645471744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chris__szigeti",4,TRUE,FALSE,NA,NA
"1155","RT @PollardRoy: Teatime up on the Chatsworth Estate where it was rumoured that the sun was out for a bit #PeakDistrict https://t.co/3ntSZOy…",FALSE,0,NA,2015-12-09 10:49:26,FALSE,NA,"674541354907750401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldManseGuestHo",4,TRUE,FALSE,NA,NA
"1156","RT @PollardRoy: Edensor (Enza!!) village on the Chatsworth Estate, taken from the edge of the Rabbit Warren #peakdistrict https://t.co/Zgya…",FALSE,0,NA,2015-12-09 10:49:13,FALSE,NA,"674541302894194688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldManseGuestHo",2,TRUE,FALSE,NA,NA
"1157","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-09 10:49:00,FALSE,NA,"674541247097397248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldManseGuestHo",13,TRUE,FALSE,NA,NA
"1158","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-09 10:48:25,FALSE,NA,"674541102754496512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zhablinova94367",63,TRUE,FALSE,NA,NA
"1159","Big Moor then over to..Higgar Higger Tor..#peakdistrict @D_Times  @nationaltrust  @Team_BMC @peakinfocentres @OPOTY https://t.co/oEVv9dShUo",FALSE,5,NA,2015-12-09 10:47:35,FALSE,NA,"674540889893675008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vertical_brain",3,FALSE,FALSE,NA,NA
"1160","Big Moor this morning then over to.....#peakdistrict @D_Times  @nationaltrust  @Team_BMC @peakinfocentres @OPOTY https://t.co/JmsMDmSqN1",FALSE,5,NA,2015-12-09 10:46:20,FALSE,NA,"674540577195737088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vertical_brain",4,FALSE,FALSE,NA,NA
"1161","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-09 10:28:16,FALSE,NA,"674536030737997824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbyunibux",13,TRUE,FALSE,NA,NA
"1162","RT @peakdistrict: Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https:…",FALSE,0,NA,2015-12-09 10:20:01,FALSE,NA,"674533954930810880",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","dpfr_website",9,TRUE,FALSE,NA,NA
"1163","RT @peakdistrict: Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https:…",FALSE,0,NA,2015-12-09 10:08:53,FALSE,NA,"674531150312902657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markmarshall641",9,TRUE,FALSE,NA,NA
"1164","Just on time <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #sunrise #peakdistrict #derbyshire @ Goyt Valley https://t.co/XEBjWlQFTx",FALSE,1,NA,2015-12-09 10:08:39,FALSE,NA,"674531091286515713",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ryan_ellis66",1,FALSE,FALSE,"-1.98121","53.27796344"
"1165","Shutlingsloe #CheshireMatterhorn and The Roaches ( just ) from Shining Tor #PeakDistrict https://t.co/KtkvFdzvWn",FALSE,7,NA,2015-12-09 10:05:24,FALSE,NA,"674530276794568712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elcid18",0,FALSE,FALSE,NA,NA
"1166","RT @peakdistrict: Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https:…",FALSE,0,NA,2015-12-09 09:59:33,FALSE,NA,"674528802937151489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adam_jb_long",9,TRUE,FALSE,NA,NA
"1167","@TheRoyalOpera See Cav &amp; Pag @TideswellCinema above the George Inn Tideswell in lovely @peakdistrict  on Thursday 10 Dec @crossb @teeneyj",FALSE,0,"TheRoyalOpera",2015-12-09 09:59:26,FALSE,"674301940344471553","674528776022319104","1635682309","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","walkden_diana",1,FALSE,FALSE,NA,NA
"1168","RT @peakdistrict: Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https:…",FALSE,0,NA,2015-12-09 09:58:22,FALSE,NA,"674528506945097728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeakPark_PPCV",9,TRUE,FALSE,NA,NA
"1169","RT @elcid18: Moody Axe Edge sky #PeakDistrict https://t.co/uBglmDPkb3",FALSE,0,NA,2015-12-09 09:57:57,FALSE,NA,"674528400720199680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livia64livia",1,TRUE,FALSE,NA,NA
"1170","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-09 09:57:32,FALSE,NA,"674528296856588288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEIL6518",13,TRUE,FALSE,NA,NA
"1171","Great photography of the #peakdistrict shame we aren't riding today.  https://t.co/5PakdvMOg2",FALSE,0,NA,2015-12-09 09:57:21,FALSE,NA,"674528248357896193",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CyclistWW",0,FALSE,FALSE,NA,NA
"1172","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-09 09:55:36,FALSE,NA,"674527807767191552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VintageMapLady",13,TRUE,FALSE,NA,NA
"1173","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-09 09:54:45,FALSE,NA,"674527593530580992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",13,TRUE,FALSE,NA,NA
"1174","RT @peakdistrict: Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https:…",FALSE,0,NA,2015-12-09 09:53:58,FALSE,NA,"674527398306648064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",9,TRUE,FALSE,NA,NA
"1175","A great way to show support for our iconic local crag #Stanage @northlees  https://t.co/BPojvIiHpy",FALSE,1,NA,2015-12-09 09:53:43,FALSE,NA,"674527335765422080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","toby_rhodes",1,FALSE,FALSE,NA,NA
"1176","Moody Axe Edge sky #PeakDistrict https://t.co/uBglmDPkb3",FALSE,9,NA,2015-12-09 09:53:21,FALSE,NA,"674527241976594432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elcid18",1,FALSE,FALSE,NA,NA
"1177","RT @PollardRoy: Edensor (Enza!!) village on the Chatsworth Estate, taken from the edge of the Rabbit Warren #peakdistrict https://t.co/Zgya…",FALSE,0,NA,2015-12-09 09:52:32,FALSE,NA,"674527037302972416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",2,TRUE,FALSE,NA,NA
"1178","RT @PollardRoy: Teatime up on the Chatsworth Estate where it was rumoured that the sun was out for a bit #PeakDistrict https://t.co/3ntSZOy…",FALSE,0,NA,2015-12-09 09:52:06,FALSE,NA,"674526929828110336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",4,TRUE,FALSE,NA,NA
"1179","@peakdistrict @northlees .Hi . Do you know  if  there's a  book about  Stanage edge. The history",FALSE,0,"peakdistrict",2015-12-09 09:52:01,FALSE,"674524301878431744","674526909364101120","16933013","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEIL6518",0,FALSE,FALSE,NA,NA
"1180","RT @Biz_Hype: Get a #PeakDistrict fine art print or #canvas from @paul_grogan - https://t.co/u623LIa9N9 https://t.co/cxIAxg4zbZ",FALSE,0,NA,2015-12-09 09:50:39,FALSE,NA,"674526561597562880",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","paul_grogan",1,TRUE,FALSE,NA,NA
"1181","RT @peakdistrict: Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https:…",FALSE,0,NA,2015-12-09 09:48:39,FALSE,NA,"674526061569421313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fitforwork1",9,TRUE,FALSE,NA,NA
"1182","RT @PASA_News: Love Stanage? Buy a sticker!! https://t.co/JTfOkXUiqJ",FALSE,0,NA,2015-12-09 09:48:05,FALSE,NA,"674525919244099584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fitforwork1",1,TRUE,FALSE,NA,NA
"1183","Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,13,NA,2015-12-09 09:47:14,FALSE,NA,"674525702272786432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RavenseyeChris",13,FALSE,FALSE,NA,NA
"1184","Get a #PeakDistrict fine art print or #canvas from @paul_grogan - https://t.co/u623LIa9N9 https://t.co/cxIAxg4zbZ",FALSE,0,NA,2015-12-09 09:43:49,FALSE,NA,"674524842314498048",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Biz_Hype",1,FALSE,FALSE,NA,NA
"1185","Our December Planning committee takes place on Friday. Any Speakers please register by midday today. https://t.co/Y93uPfYEr8",FALSE,0,NA,2015-12-09 09:43:13,FALSE,NA,"674524693722963969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PDNPAPlanning",0,FALSE,FALSE,NA,NA
"1186","Love Stanage? Buy a sticker!! https://t.co/JTfOkXUiqJ",FALSE,0,NA,2015-12-09 09:42:31,FALSE,NA,"674524515397947392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PASA_News",1,FALSE,FALSE,NA,NA
"1187","RT @peakdistrict: Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https:…",FALSE,0,NA,2015-12-09 09:41:53,FALSE,NA,"674524357583093760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OpenMTB",9,TRUE,FALSE,NA,NA
"1188","Stuck for stocking fillers? Treat someone to #StanageSticker &amp; show support for @northlees https://t.co/17wF5d9hej https://t.co/7q4f4e9fsu",FALSE,4,NA,2015-12-09 09:41:40,FALSE,NA,"674524301878431744",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","peakdistrict",9,FALSE,FALSE,NA,NA
"1189","Repost from @redthreadhq  #bts #landscape #peakdistrict grantthomasphoto sklossy @premiermodels… https://t.co/XfmZV4BDBa",FALSE,1,NA,2015-12-09 09:41:13,FALSE,NA,"674524189676560385",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Malene_O_Bach",0,FALSE,FALSE,NA,NA
"1190","Can you confirm the location of the scene in the picture below please, with a grid ref if possible . @peakdistrict  https://t.co/p8vI0YeEMp",FALSE,0,NA,2015-12-09 09:36:39,FALSE,NA,"674523038709211137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PDVUG",0,FALSE,FALSE,NA,NA
"1191","RT @scamble446: #GreatHucklow #Derbyshire #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://t.…",FALSE,0,NA,2015-12-09 09:35:53,FALSE,NA,"674522847184822272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","derbypromo",6,TRUE,FALSE,NA,NA
"1192","RT @Clairey2112: Derwent Dam, filter kindly supplied by @srbphotographic @stwater @vpdd #PeakDistrict #Derbyshire https://t.co/JqhpSS04sr",FALSE,0,NA,2015-12-09 09:19:27,FALSE,NA,"674518709784977408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CarolynHailston",8,TRUE,FALSE,NA,NA
"1193","RT @elcid18: Great colours in the Goyt Valley today #PeakDistrict https://t.co/1ItcZpG5Cw",FALSE,0,NA,2015-12-09 09:11:56,FALSE,NA,"674516821538664448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEIL6518",4,TRUE,FALSE,NA,NA
"1194","RT @PeakBreaks: ""It's beginning to look a lot like #Christmas, everywhere you go.."" 
#peakdistrict @VisitCastleton @peakinfocentres https:/…",FALSE,0,NA,2015-12-09 09:08:54,FALSE,NA,"674516058242482176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicJDoughty",5,TRUE,FALSE,NA,NA
"1195","Great colours in the Goyt Valley today #PeakDistrict https://t.co/1ItcZpG5Cw",FALSE,9,NA,2015-12-09 09:03:50,FALSE,NA,"674514783060762624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elcid18",4,FALSE,FALSE,NA,NA
"1196","Today's weather at 9:00 in Whaley Bridge. https://t.co/FdLwfk6Z78 #peakdistrict #weather #whaleybridge https://t.co/UHXRCEIqHl",FALSE,1,NA,2015-12-09 09:00:56,FALSE,NA,"674514050601115648",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","weatherwhaley",0,FALSE,FALSE,NA,NA
"1197","RT @MatlockFarmPark: <U+2744><U+FE0F> CHRISTMAS FROZEN!
Last few tickets available!
Call: 01246 590200 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#peakdistrict #christmascountdown #Frozen https:…",FALSE,0,NA,2015-12-09 08:19:47,FALSE,NA,"674503695309107200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DerbyDaysOut",2,TRUE,FALSE,NA,NA
"1198","RT @FHCottage: Ideal cottage for walkers, climbers, cyclists available 11-14 Dec £250 #PeakDistrict #TravelTuesday #tourismhour https://t.c…",FALSE,0,NA,2015-12-09 08:06:14,FALSE,NA,"674500284526288896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TourismTweetsGB",4,TRUE,FALSE,NA,NA
"1199","RT @Clairey2112: Derwent Dam, filter kindly supplied by @srbphotographic @stwater @vpdd #PeakDistrict #Derbyshire https://t.co/JqhpSS04sr",FALSE,0,NA,2015-12-09 07:25:00,FALSE,NA,"674489909588197376",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","BirderAlrewas",8,TRUE,FALSE,NA,NA
"1200","Even scraggy boards milled from a Wych Elm in Bradwell #PeakDistrict look stunning when cleaned up https://t.co/WEiv6MVPEm",FALSE,1,NA,2015-12-09 07:17:13,FALSE,NA,"674487952328757248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forest2Furnitur",0,FALSE,FALSE,NA,NA
"1201","RT @MatlockFarmPark: <U+2744><U+FE0F> CHRISTMAS FROZEN!
Last few tickets available!
Call: 01246 590200 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#peakdistrict #christmascountdown #Frozen https:…",FALSE,0,NA,2015-12-09 07:10:50,FALSE,NA,"674486343662223360",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","LaraMurray11",2,TRUE,FALSE,NA,NA
"1202","<U+2744><U+FE0F> CHRISTMAS FROZEN!
Last few tickets available!
Call: 01246 590200 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#peakdistrict #christmascountdown #Frozen https://t.co/9mld0TKCHF",FALSE,1,NA,2015-12-09 07:06:23,FALSE,NA,"674485224064065536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatlockFarmPark",2,FALSE,FALSE,NA,NA
"1203","Visit the #PeakDistrict to see sights like this! For a perfect place to stay... https://t.co/Uaip8nCAtI https://t.co/Anpf19HFNm",FALSE,0,NA,2015-12-09 07:02:03,FALSE,NA,"674484135965118464",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","6littonmill",0,FALSE,FALSE,NA,NA
"1204","RT @Clairey2112: Derwent Dam, filter kindly supplied by @srbphotographic @stwater @vpdd #PeakDistrict #Derbyshire https://t.co/JqhpSS04sr",FALSE,0,NA,2015-12-09 07:00:21,FALSE,NA,"674483705285623809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heather_Pymar",8,TRUE,FALSE,NA,NA
